Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like Prey.no  Prey.length.class Prey.length.mean Prey.weight Prey.size N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.used.prey 
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 10.8411 25.5101 -13.1124 0 0 -1 -1 9999 68 68 0.621164 0.424972 0.196192 -1 1e+006 1e+006 1 0.00921801 0 0.621164 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 0.595692 25.5101 -13.1124 17 9 130 0.01429 0.0224373 68 68 0.00659343 0.0233512 -0.0167577 370266 54947.6 21500.3 2.58797 0.00086027 0 0.00363733 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 0.595692 25.5101 -13.1124 17 10 167 0.03998 0.0458931 68 68 0 0 0 281614 0 33447.3 2.58797 0 0 0.0029561 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.68311 25.5101 -13.1124 18 9 126 0.01357 0.0161589 68 68 0.0753717 0.144378 -0.0690065 3.04314e+006 339736 37157 0.755624 0.00465984 0 0.0179124 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.68311 25.5101 -13.1124 18 10 167 0.03845 0.0370506 68 68 0 0 0 4.5114e+006 0 126302 0.755624 0 0 0.0044608 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.68311 25.5101 -13.1124 18 11 217 0.0805 0.0801378 68 68 0 0 0 2.91106e+006 0 176276 0.755624 0 0 0.0529985 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.30475 25.5101 -13.1124 19 9 128 0.01144 0.0164823 68 68 0.0607507 0.0903465 -0.0295958 1.38627e+006 212594 40654.5 1.77927 0.0031001 0 0.039431 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.30475 25.5101 -13.1124 19 10 167 0.03336 0.0349569 68 68 0 0 0 2.7644e+006 0 171939 1.77927 0 0 0.0213197 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.05224 25.5101 -13.1124 21 8 86 0.00528 0.00573709 68 68 0.047943 0.0804481 -0.0325052 602643 189302 696.941 0.201579 0.00279049 0 0.00076241 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.05224 25.5101 -13.1124 21 9 125 0.0126 0.0182225 68 68 0 0 0 8.04311e+006 0 29544.5 0.201579 0 0 0.0353346 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.05224 25.5101 -13.1124 21 10 167 0.03386 0.0446067 68 68 0 0 0 4.94555e+006 0 44469.2 0.201579 0 0 1e-006 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.05224 25.5101 -13.1124 21 11 217 0.06827 0.10021 68 68 0 0 0 2.45498e+006 0 49591.3 0.201579 0 0 1e-006 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 2.05224 25.5101 -13.1124 21 12 267 0.11761 0.190199 68 68 0 0 0 1.69536e+006 0 65000.2 0.201579 0 0 0.0118439 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.03402 25.5101 -13.1124 22 8 85 0.00153 0.00316331 68 68 0.0527512 0.0405335 0.0122177 4.74279e+007 95379.2 6457.01 0.0430383 0.00146701 0 0.0120371 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.03402 25.5101 -13.1124 22 9 119 0.00422 0.0096669 68 68 0 0 0 1.22903e+008 0 51133.4 0.0430383 0 0 0.0257996 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.03402 25.5101 -13.1124 22 10 167 0.01341 0.0297776 68 68 0 0 0 2.8241e+007 0 36193 0.0430383 0 0 0.00800244 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.03402 25.5101 -13.1124 22 11 220 0.03047 0.0743557 68 68 0 0 0 498658 0 1595.78 0.0430383 0 0 0.0069121 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.7421 25.5101 -13.1124 23 8 87 0.0037 0.00681935 68 68 0.0533041 0.146691 -0.0933867 5.63224e+006 345178 16091.2 0.418953 0.00472169 0 0.0090697 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.7421 25.5101 -13.1124 23 9 116 0.00979 0.0162881 68 68 0 0 0 2.78562e+007 0 190089 0.418953 0 0 0.0388244 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 3.7421 25.5101 -13.1124 23 10 167 0.02959 0.0490726 68 68 0 0 0 6.76088e+006 0 138998 0.418953 0 0 0.00540999 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.25713 25.5101 -13.1124 24 7 53 0.0017 0.00128534 68 68 0.0821217 0.0492796 0.0328421 3.74562e+007 115960 8716.39 0.181048 0.00176729 0 0.00944262 1 1 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.25713 25.5101 -13.1124 24 8 85 0.00418 0.00553342 68 68 0 0 0 5.41133e+007 0 54211.4 0.181048 0 0 0.025984 1 0 1 1
1981 1 1 17 0 14 400 439 0.726121 0.726121 2.3531e+006 1.25713 25.5101 -13.1124 24 9 123 0.01087 0.0173364 68 68 0 0 0 1.6896e+007 0 53031.9 0.181048 0 0 0.0466951 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 10.0146 33.6971 -10.8365 0 0 -1 -1 9999 89 89 0.347017 0.297193 0.0498238 -1 1e+006 1e+006 1 0.0060198 0 0.347017 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.92762 33.6971 -10.8365 17 9 130 0.01429 0.0224373 89 89 0.0223521 0.116557 -0.0942045 370266 392191 21500.3 2.58797 0.00296772 0 0.00096472 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.92762 33.6971 -10.8365 17 10 167 0.03998 0.0458931 89 89 0 0 0 281614 0 33447.3 2.58797 0 0 0.00129654 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.92762 33.6971 -10.8365 17 11 217 0.08297 0.0969891 89 89 0 0 0 141539 0 35527 2.58797 0 0 0.00397987 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.92762 33.6971 -10.8365 17 12 267 0.14616 0.175392 89 89 0 0 0 127471 0 57860.1 2.58797 0 0 0.0116759 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.92762 33.6971 -10.8365 17 13 367 0.23214 0.435243 89 89 0 0 0 216493 0 243857 2.58797 0 0 0.00443506 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 5.71338 33.6971 -10.8365 18 9 126 0.01357 0.0161589 89 89 0.201807 0.169551 0.0322561 3.04314e+006 570507 37157 0.755624 0.00405807 0 0.012804 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 5.71338 33.6971 -10.8365 18 10 167 0.03845 0.0370506 89 89 0 0 0 4.5114e+006 0 126302 0.755624 0 0 0.0271116 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 5.71338 33.6971 -10.8365 18 11 217 0.0805 0.0801378 89 89 0 0 0 2.91106e+006 0 176276 0.755624 0 0 0.0730306 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 5.71338 33.6971 -10.8365 18 12 267 0.14282 0.147602 89 89 0 0 0 1.54796e+006 0 172647 0.755624 0 0 0.0512383 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 5.71338 33.6971 -10.8365 18 13 317 0.22814 0.244727 89 89 0 0 0 314319 0 58124.3 0.755624 0 0 0.0376227 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 6.57949 33.6971 -10.8365 19 9 128 0.01144 0.0164823 89 89 0.137511 0.195254 -0.057743 1.38627e+006 656992 40654.5 1.77927 0.00452861 0 0.0227823 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 6.57949 33.6971 -10.8365 19 10 167 0.03336 0.0349569 89 89 0 0 0 2.7644e+006 0 171939 1.77927 0 0 0.0506721 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 6.57949 33.6971 -10.8365 19 11 217 0.07129 0.0732929 89 89 0 0 0 1.18301e+006 0 154274 1.77927 0 0 0.0564824 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 6.57949 33.6971 -10.8365 19 12 267 0.12848 0.13171 89 89 0 0 0 1.238e+006 0 290124 1.77927 0 0 0.00757395 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.8888 33.6971 -10.8365 21 9 125 0.0126 0.0182225 89 89 0.0731781 0.0560522 0.0171259 8.04311e+006 188605 29544.5 0.201579 0.00152492 0 0.0081557 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.8888 33.6971 -10.8365 21 10 167 0.03386 0.0446067 89 89 0 0 0 4.94555e+006 0 44469.2 0.201579 0 0 0.0248544 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.8888 33.6971 -10.8365 21 11 217 0.06827 0.10021 89 89 0 0 0 2.45498e+006 0 49591.3 0.201579 0 0 0.0136555 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.8888 33.6971 -10.8365 21 12 267 0.11761 0.190199 89 89 0 0 0 1.69536e+006 0 65000.2 0.201579 0 0 0.0265125 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 0.955181 33.6971 -10.8365 22 8 85 0.00153 0.00316331 89 89 0.0733175 0.0283461 0.0449714 4.74279e+007 95379.2 6457.01 0.0430383 0.0007938 0 0.00768454 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 0.955181 33.6971 -10.8365 22 9 119 0.00422 0.0096669 89 89 0 0 0 1.22903e+008 0 51133.4 0.0430383 0 0 0.0148622 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 0.955181 33.6971 -10.8365 22 10 167 0.01341 0.0297776 89 89 0 0 0 2.8241e+007 0 36193 0.0430383 0 0 0.0186266 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 0.955181 33.6971 -10.8365 22 11 220 0.03047 0.0743557 89 89 0 0 0 498658 0 1595.78 0.0430383 0 0 0.0321442 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.4568 33.6971 -10.8365 23 8 87 0.0037 0.00681935 89 89 0.110586 0.102584 0.00800119 5.63224e+006 345178 16091.2 0.418953 0.00265327 0 0.0283695 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.4568 33.6971 -10.8365 23 9 116 0.00979 0.0162881 89 89 0 0 0 2.78562e+007 0 190089 0.418953 0 0 0.0475001 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 3.4568 33.6971 -10.8365 23 10 167 0.02959 0.0490726 89 89 0 0 0 6.76088e+006 0 138998 0.418953 0 0 0.034716 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.16128 33.6971 -10.8365 24 7 53 0.0017 0.00128534 89 89 0.0342315 0.0344624 -0.000230952 3.74562e+007 115960 8716.39 0.181048 0.000959007 0 0.00105243 1 1 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.16128 33.6971 -10.8365 24 8 85 0.00418 0.00553342 89 89 0 0 0 5.41133e+007 0 54211.4 0.181048 0 0 0.0025649 1 0 1 1
1981 1 1 17 0 15 500 576 1.57771 1.57771 3.36481e+006 1.16128 33.6971 -10.8365 24 9 123 0.01087 0.0173364 89 89 0 0 0 1.6896e+007 0 53031.9 0.181048 0 0 0.0306142 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 10.5989 35.6464 -14.6365 0 0 -1 -1 9999 94 94 0.254895 0.297334 -0.0424391 -1 1e+006 1e+006 1 0.00570115 0 0.254895 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 4.15679 35.6464 -14.6365 17 9 130 0.01429 0.0224373 94 94 0.0876458 0.116612 -0.0289661 370266 392191 21500.3 2.58797 0.00281102 0 0.00045928 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 4.15679 35.6464 -14.6365 17 10 167 0.03998 0.0458931 94 94 0 0 0 281614 0 33447.3 2.58797 0 0 0.00544469 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 4.15679 35.6464 -14.6365 17 11 217 0.08297 0.0969891 94 94 0 0 0 141539 0 35527 2.58797 0 0 0.0193223 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 4.15679 35.6464 -14.6365 17 12 267 0.14616 0.175392 94 94 0 0 0 127471 0 57860.1 2.58797 0 0 0.0354889 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 4.15679 35.6464 -14.6365 17 13 367 0.23214 0.435243 94 94 0 0 0 216493 0 243857 2.58797 0 0 0.0269307 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.04675 35.6464 -14.6365 18 9 126 0.01357 0.0161589 94 94 0.283374 0.169631 0.113742 3.04314e+006 570507 37157 0.755624 0.00384367 0 0.0149973 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.04675 35.6464 -14.6365 18 10 167 0.03845 0.0370506 94 94 0 0 0 4.5114e+006 0 126302 0.755624 0 0 0.0242946 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.04675 35.6464 -14.6365 18 11 217 0.0805 0.0801378 94 94 0 0 0 2.91106e+006 0 176276 0.755624 0 0 0.141931 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.04675 35.6464 -14.6365 18 12 267 0.14282 0.147602 94 94 0 0 0 1.54796e+006 0 172647 0.755624 0 0 0.0848039 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.04675 35.6464 -14.6365 18 13 317 0.22814 0.244727 94 94 0 0 0 314319 0 58124.3 0.755624 0 0 0.0173466 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.96339 35.6464 -14.6365 19 9 128 0.01144 0.0164823 94 94 0.277133 0.195346 0.0817862 1.38627e+006 656992 40654.5 1.77927 0.00428927 0 0.021186 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.96339 35.6464 -14.6365 19 10 167 0.03336 0.0349569 94 94 0 0 0 2.7644e+006 0 171939 1.77927 0 0 0.0321252 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.96339 35.6464 -14.6365 19 11 217 0.07129 0.0732929 94 94 0 0 0 1.18301e+006 0 154274 1.77927 0 0 0.155667 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 6.96339 35.6464 -14.6365 19 12 267 0.12848 0.13171 94 94 0 0 0 1.238e+006 0 290124 1.77927 0 0 0.0681542 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.99901 35.6464 -14.6365 21 9 125 0.0126 0.0182225 94 94 0.0194069 0.0560788 -0.0366719 8.04311e+006 188605 29544.5 0.201579 0.00144445 0 0.00320665 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.99901 35.6464 -14.6365 21 10 167 0.03386 0.0446067 94 94 0 0 0 4.94555e+006 0 44469.2 0.201579 0 0 0.00866415 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.99901 35.6464 -14.6365 21 11 217 0.06827 0.10021 94 94 0 0 0 2.45498e+006 0 49591.3 0.201579 0 0 0.00264114 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.99901 35.6464 -14.6365 21 12 267 0.11761 0.190199 94 94 0 0 0 1.69536e+006 0 65000.2 0.201579 0 0 0.00489495 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 0.994001 35.6464 -14.6365 22 8 85 0.00153 0.00316331 94 94 0.0039254 0.027885 -0.0239596 4.74279e+007 93783.4 6457.01 0.0430383 0.000739704 0 0.00098338 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 0.994001 35.6464 -14.6365 22 9 119 0.00422 0.0096669 94 94 0 0 0 1.22903e+008 0 51133.4 0.0430383 0 0 0.00257736 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 0.994001 35.6464 -14.6365 22 10 167 0.01341 0.0297776 94 94 0 0 0 2.8241e+007 0 36193 0.0430383 0 0 0.00036466 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 3.6585 35.6464 -14.6365 23 8 87 0.0037 0.00681935 94 94 0.0533974 0.102633 -0.0492358 5.63224e+006 345178 16091.2 0.418953 0.0025132 0 0.00941785 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 3.6585 35.6464 -14.6365 23 9 116 0.00979 0.0162881 94 94 0 0 0 2.78562e+007 0 190089 0.418953 0 0 0.0158102 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 3.6585 35.6464 -14.6365 23 10 167 0.02959 0.0490726 94 94 0 0 0 6.76088e+006 0 138998 0.418953 0 0 0.0281693 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.22904 35.6464 -14.6365 24 7 53 0.0017 0.00128534 94 94 0.0202229 0.0344788 -0.0142559 3.74562e+007 115960 8716.39 0.181048 0.000908412 0 0.00025152 1 1 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.22904 35.6464 -14.6365 24 8 85 0.00418 0.00553342 94 94 0 0 0 5.41133e+007 0 54211.4 0.181048 0 0 0.00454329 1 0 1 1
1981 1 1 17 0 16 700 822 4.35817 4.35817 3.36322e+006 1.22904 35.6464 -14.6365 24 9 123 0.01087 0.0173364 94 94 0 0 0 1.6896e+007 0 53031.9 0.181048 0 0 0.0154281 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 5.14138 14.5942 -15.0626 0 0 -1 -1 9999 40 40 0.557783 0.352289 0.205493 -1 1e+006 1e+006 1 0.0146325 0 0.557783 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.90586 14.5942 -15.0626 17 10 167 0.03998 0.0458931 40 40 0.107497 0.13059 -0.0230939 281614 370691 33447.3 2.58797 0.00728069 0 0.00049303 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.90586 14.5942 -15.0626 17 11 217 0.08297 0.0969891 40 40 0 0 0 141539 0 35527 2.58797 0 0 0.0238858 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.90586 14.5942 -15.0626 17 12 267 0.14616 0.175392 40 40 0 0 0 127471 0 57860.1 2.58797 0 0 0.0344235 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.90586 14.5942 -15.0626 17 13 367 0.23214 0.435243 40 40 0 0 0 216493 0 243857 2.58797 0 0 0.0486942 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 2.9332 14.5942 -15.0626 18 9 126 0.01357 0.0161589 40 40 0.268058 0.200984 0.067074 3.04314e+006 570507 37157 0.755624 0.010298 0 0.00228672 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 2.9332 14.5942 -15.0626 18 10 167 0.03845 0.0370506 40 40 0 0 0 4.5114e+006 0 126302 0.755624 0 0 0.0230028 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 2.9332 14.5942 -15.0626 18 11 217 0.0805 0.0801378 40 40 0 0 0 2.91106e+006 0 176276 0.755624 0 0 0.159441 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 2.9332 14.5942 -15.0626 18 12 267 0.14282 0.147602 40 40 0 0 0 1.54796e+006 0 172647 0.755624 0 0 0.0584478 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 2.9332 14.5942 -15.0626 18 13 317 0.22814 0.244727 40 40 0 0 0 314319 0 58124.3 0.755624 0 0 0.024879 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.09303 14.5942 -15.0626 19 9 128 0.01144 0.0164823 40 40 0.0152844 0.0748945 -0.0596101 1.38627e+006 212594 40654.5 1.77927 0.00444302 0 0.0025195 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.09303 14.5942 -15.0626 19 10 167 0.03336 0.0349569 40 40 0 0 0 2.7644e+006 0 171939 1.77927 0 0 0.0127649 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.969691 14.5942 -15.0626 21 9 125 0.0126 0.0182225 40 40 0.0241493 0.0664436 -0.0422943 8.04311e+006 188605 29544.5 0.201579 0.00397769 0 0.00023333 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.969691 14.5942 -15.0626 21 10 167 0.03386 0.0446067 40 40 0 0 0 4.94555e+006 0 44469.2 0.201579 0 0 0.00204148 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.969691 14.5942 -15.0626 21 11 217 0.06827 0.10021 40 40 0 0 0 2.45498e+006 0 49591.3 0.201579 0 0 0.00283851 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.969691 14.5942 -15.0626 21 12 267 0.11761 0.190199 40 40 0 0 0 1.69536e+006 0 65000.2 0.201579 0 0 0.019036 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.262896 14.5942 -15.0626 22 9 119 0.00422 0.0096669 40 40 0.00040869 0.0180137 -0.017605 1.22903e+008 51133.4 51133.4 0.0430383 0.00113435 0 0.00040869 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.69196 14.5942 -15.0626 23 9 116 0.00979 0.0162881 40 40 0.00554763 0.115934 -0.110386 2.78562e+007 329086 190089 0.418953 0.0065725 0 0.0033177 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 1.69196 14.5942 -15.0626 23 10 167 0.02959 0.0490726 40 40 0 0 0 6.76088e+006 0 138998 0.418953 0 0 0.00222993 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.596193 14.5942 -15.0626 24 7 53 0.0017 0.00128534 40 40 0.0212731 0.0408513 -0.0195782 3.74562e+007 115960 8716.39 0.181048 0.00251263 0 0.00207429 1 1 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.596193 14.5942 -15.0626 24 8 85 0.00418 0.00553342 40 40 0 0 0 5.41133e+007 0 54211.4 0.181048 0 0 0.0179778 1 0 1 1
1981 1 1 17 0 17 1000 1053 8.84309 8.84309 2.83858e+006 0.596193 14.5942 -15.0626 24 9 123 0.01087 0.0173364 40 40 0 0 0 1.6896e+007 0 53031.9 0.181048 0 0 0.00122104 1 0 1 1
1981 1 1 18 0 9 100 130 0.0177171 0.0177171 875481 24.723 25.7082 -1.50404 0 0 -1 -1 9999 152 152 0.876384 0.961678 -0.0852942 -1 841931 841931 0.841931 0.00137985 0 0.876384 1 1 1 1
1981 1 1 18 0 9 100 130 0.0177171 0.0177171 875481 0.321539 25.7082 -1.50404 22 8 81 0.00173 0.00269551 152 152 0.0973552 0.0125073 0.084848 4.74279e+007 10949.9 10949.9 0.0856511 0.000462435 0 0.0973552 1 1 1 1
1981 1 1 18 0 9 100 130 0.0177171 0.0177171 875481 0.66365 25.7082 -1.50404 24 7 58 0.00153 0.0016983 152 152 0.026261 0.0258147 0.000446279 3.74562e+007 22600.3 22600.3 0.355283 0.000941593 0 0.026261 1 1 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 22.1484 31.6824 0.176217 0 0 -1 -1 9999 186 186 0.757109 0.699075 0.0580336 -1 697296 697296 0.697296 0.00643676 0 0.757109 1 1 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 2.99079 31.6824 0.176217 22 8 81 0.00173 0.00269551 186 186 0.123809 0.094399 0.0294095 4.74279e+007 94158.8 10949.9 0.0856511 0.00261571 0 0.0731405 1 1 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 2.99079 31.6824 0.176217 22 9 112 0.00478 0.00790451 186 186 0 0 0 1.22903e+008 0 83208.9 0.0856511 0 0 0.0506681 1 0 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 0.616681 31.6824 0.176217 23 8 83 0.00318 0.00591395 186 186 0.0841379 0.0194644 0.0646734 5.63224e+006 19414.9 19414.9 0.582877 0.00058397 0 0.0841379 1 1 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 5.92657 31.6824 0.176217 24 7 58 0.00153 0.0016983 186 186 0.0349449 0.187061 -0.152117 3.74562e+007 186585 22600.3 0.355283 0.00465294 0 0.0293473 1 1 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 5.92657 31.6824 0.176217 24 8 80 0.00376 0.00458803 186 186 0 0 0 5.41133e+007 0 88207.4 0.355283 0 0 0.00193655 1 0 1 1
1981 1 1 18 0 10 150 166 0.0364009 0.0364009 997455 5.92657 31.6824 0.176217 24 9 111 0.00978 0.0126236 186 186 0 0 0 1.6896e+007 0 75777.8 0.355283 0 0 0.00366107 1 0 1 1
1981 1 1 18 0 11 200 224 0.0879938 0.0879938 1.19813e+006 13.8232 29.9253 -1.04474 0 0 -1 -1 9999 176 176 0.687669 0.461922 0.225747 -1 553441 553441 0.553441 0.00803711 0 0.687669 1 1 1 1
1981 1 1 18 0 11 200 224 0.0879938 0.0879938 1.19813e+006 0.371463 29.9253 -1.04474 17 9 110 0.01068 0.0139215 176 176 0.0102726 0.012413 -0.00214038 370266 14872.3 14872.3 2.88521 0.000396403 0 0.0102726 1 1 1 1
1981 1 1 18 0 11 200 224 0.0879938 0.0879938 1.19813e+006 4.15082 29.9253 -1.04474 22 8 81 0.00173 0.00269551 176 176 0.0778546 0.138706 -0.0608512 4.74279e+007 166187 10949.9 0.0856511 0.00386306 0 0.0627484 1 1 1 1
