Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
1977 4 2 8 0.025 0.0332803 0.0478 0.0477915 0.106072 1.71282e+06 1.62511e+06 77666.5 89122.4 0.08889 0.08889 7922.09 7922.09 7922.09 7922.09 1 1 1 152253 152253 241 0 
1978 1 2 1 0.025 0.253158 0.169 0.00208243 0.28024 2.14007e+07 1.86636e+07 38865.5 47201.9 0.013245 0.019 896.837 896.837 896.837 896.837 1 1 0 283452 0 131 0 
1978 1 2 2 0.025 0.10554 0.0963 0.0110409 0.141581 9.98694e+06 9.31218e+06 102815 202003 0.033 0.033 6666.11 6666.11 6666.11 6666.11 1 1 0.7 329569 230698 176 0 
1978 1 2 3 0.025 0.0652822 0.0855 0.0142348 0.104517 8.91887e+06 8.4686e+06 120549 178342 0.048 0.048 8560.44 8560.44 8560.44 8560.44 1 1 0.9 428106 385295 198 0 
1978 1 2 4 0.025 0.0520166 0.0805 0.0157484 0.092765 2.82199e+06 2.69505e+06 42442.7 74828.6 0.06 0.06 4489.72 4489.72 4489.72 4489.72 1 1 1 169319 169319 213 0 
1978 1 2 5 0.025 0.0387297 0.0755 0.0192197 0.0829494 2.30591e+06 2.21286e+06 42530.5 56984.6 0.071 0.071 4045.9 4045.9 4045.9 4045.9 1 1 1 163719 163719 224 0 
1978 1 2 6 0.025 0.0376526 0.0695 0.0192197 0.0818723 2.09723e+06 2.01367e+06 38702.1 45175.2 0.073 0.073 3297.79 3297.79 3297.79 3297.79 1 1 1 153098 153098 226 0 
1978 1 2 7 0.025 0.0342591 0.0655 0.0192197 0.0784788 1.15837e+06 1.11408e+06 21412.2 27135.7 0.08 0.08 2170.86 2170.86 2170.86 2170.86 1 1 1 92669.3 92669.3 233 0 
1978 1 2 8 0.025 0.0297642 0.0583 0.0192197 0.0739838 2.7137e+06 2.61575e+06 50273.8 48425.5 0.09133 0.09133 4422.7 4422.7 4422.7 4422.7 1 1 1 247843 247843 243 0 
1978 2 2 1 0.025 0.0758323 0.169 0.00443159 0.105264 1.61704e+07 1.53484e+07 68017.9 87969.6 0.02 0.007 615.787 615.787 615.787 615.787 1 1 0 323408 0 150 0 
1978 2 2 2 0.025 0.031273 0.0963 0.0401028 0.0963758 8.66852e+06 8.2639e+06 331406 555119 0.045 0.045 24980.4 24980.4 24980.4 24980.4 1 1 0.7 390083 273058 194 0 
1978 2 2 3 0.025 0.029969 0.0855 0.0633168 0.118286 8.03375e+06 7.57681e+06 479739 493471 0.047 0.047 23193.1 23193.1 23193.1 23193.1 1 1 0.9 377586 339828 197 0 
1978 2 2 4 0.025 0.0270966 0.0805 0.0700491 0.122146 2.57198e+06 2.42111e+06 169596 219102 0.052 0.052 11393.3 11393.3 11393.3 11393.3 1 1 1 133743 133743 203 0 
1978 2 2 5 0.025 0.0255966 0.0755 0.0854895 0.136086 2.12235e+06 1.98427e+06 169635 141884 0.055 0.055 7803.61 7803.61 7803.61 7803.61 1 1 1 116729 116729 207 0 
1978 2 2 6 0.025 0.0242361 0.0695 0.0854895 0.134726 1.93236e+06 1.80785e+06 154552 108343 0.058 0.058 6283.88 6283.88 6283.88 6283.88 1 1 1 112077 112077 210 0 
1978 2 2 7 0.025 0.0215079 0.0655 0.0854895 0.131997 1.07094e+06 1.00326e+06 85768.6 83803.5 0.065 0.065 5447.23 5447.23 5447.23 5447.23 1 1 1 69610.8 69610.8 218 0 
1978 2 2 8 0.025 0.0171425 0.0583 0.0854895 0.127632 2.52018e+06 2.36598e+06 202267 181218 0.07268 0.07268 13170.9 13170.9 13170.9 13170.9 1 1 1 183167 183167 226 0 
1978 3 2 0 0.025 0.31947 0.05 0 0.34447 3.88922e+07 3.29008e+07 0 67800 0.008917 0.005 339 339 339 339 1 1 0 346802 0 116 0 
1978 3 2 1 0.025 0.104464 0.169 0.00715608 0.13662 1.45548e+07 1.36043e+07 97353.6 262114 0.035 0.033 8649.77 8649.77 8649.77 8649.77 1 1 0 509417 0 179 0 
1978 3 2 2 0.025 0.0552391 0.0963 0.0174 0.0976391 7.87208e+06 7.49997e+06 130500 185295 0.063 0.063 11673.6 11673.6 11673.6 11673.6 1 1 0.7 495941 347159 216 0 
1978 3 2 3 0.025 0.0571077 0.0855 0.0316257 0.113733 7.13752e+06 6.7466e+06 213366 132199 0.061 0.061 8064.16 8064.16 8064.16 8064.16 1 1 0.9 435389 391850 214 0 
1978 3 2 4 0.025 0.0611917 0.0805 0.0349884 0.12118 2.27625e+06 2.14374e+06 75006.1 46826.2 0.057 0.057 2669.1 2669.1 2669.1 2669.1 1 1 1 129746 129746 209 0 
1978 3 2 5 0.025 0.0611917 0.0755 0.0427007 0.128892 1.85232e+06 1.73791e+06 74210.1 32418.7 0.057 0.057 1847.86 1847.86 1847.86 1847.86 1 1 1 105582 105582 209 0 
1978 3 2 6 0.025 0.0435843 0.0695 0.0427007 0.111285 1.6888e+06 1.59822e+06 68245.2 55037.3 0.075 0.075 4127.8 4127.8 4127.8 4127.8 1 1 1 126660 126660 228 0 
1978 3 2 7 0.025 0.0435843 0.0655 0.0427007 0.111285 938507 888170 37925.5 29302.1 0.075 0.075 2197.66 2197.66 2197.66 2197.66 1 1 1 70388 70388 228 0 
1978 3 2 8 0.025 0.0341681 0.0583 0.0427007 0.101869 2.21821e+06 2.10896e+06 90054.1 74530.5 0.09402 0.09402 7007.36 7007.36 7007.36 7007.36 1 1 1 208556 208556 245 0 
1978 4 2 0 0.025 0.35785 0.05 0 0.38285 2.75588e+07 2.28968e+07 0 37103.3 0.010075 0.016 593.653 593.653 593.653 593.653 1 1 0 277655 0 120 0 
1978 4 2 1 0.025 0.160884 0.169 0.0156034 0.201487 1.26962e+07 1.14988e+07 179421 217981 0.028481 0.033 7193.36 7193.36 7193.36 7193.36 1 1 0 361599 0 168 0 
1978 4 2 2 0.025 0.096255 0.0963 0.0246957 0.145951 7.13978e+06 6.64321e+06 164058 187897 0.047 0.047 8831.14 8831.14 8831.14 8831.14 1 1 0.7 335570 234899 197 0 
1978 4 2 3 0.025 0.0906968 0.0855 0.0258224 0.141519 6.37021e+06 5.93999e+06 153385 143697 0.05 0.05 7184.84 7184.84 7184.84 7184.84 1 1 0.9 318511 286659 201 0 
1978 4 2 4 0.025 0.082595 0.0805 0.028568 0.136163 2.01647e+06 1.88521e+06 53856.9 48538.4 0.055 0.055 2669.61 2669.61 2669.61 2669.61 1 1 1 110906 110906 207 0 
1978 4 2 5 0.025 0.0756761 0.0755 0.0348651 0.135541 1.62832e+06 1.52279e+06 53092.1 38755.9 0.06 0.06 2325.35 2325.35 2325.35 2325.35 1 1 1 97699 97699 213 0 
1978 4 2 6 0.025 0.0697032 0.0695 0.0348651 0.129568 1.51094e+06 1.41715e+06 49409.1 35462.3 0.065 0.065 2305.05 2305.05 2305.05 2305.05 1 1 1 98211.3 98211.3 218 0 
1978 4 2 7 0.025 0.0604252 0.0655 0.0348651 0.12029 839667 791130 27582.8 24193.7 0.071 0.071 1717.75 1717.75 1717.75 1717.75 1 1 1 59616.3 59616.3 224 0 
1978 4 2 8 0.025 0.0474761 0.0583 0.0348651 0.107341 2.00337e+06 1.89959e+06 66229.5 43151.1 0.08915 0.08915 3846.92 3846.92 3846.92 3846.92 1 1 1 178600 178600 241 0 
1979 1 2 1 0.025 0.339178 0.212 0.00201698 0.366195 1.87928e+07 1.57361e+07 31739.5 5814.41 0.013086 0.014 81.4017 81.4017 81.4017 81.4017 1 1 0 245923 0 131 0 
1979 1 2 2 0.025 0.106293 0.105 0.0106939 0.141987 1.03793e+07 9.67609e+06 103475 171501 0.043 0.043 7374.55 7374.55 7374.55 7374.55 1 1 0.7 446309 312416 191 0 
1979 1 2 3 0.025 0.076965 0.0895 0.0137875 0.115752 6.1702e+06 5.82649e+06 80332.5 130146 0.059 0.059 7678.59 7678.59 7678.59 7678.59 1 1 0.9 364042 327638 211 0 
1979 1 2 4 0.025 0.0593598 0.0875 0.0152535 0.0996133 5.52959e+06 5.2631e+06 80280.5 71945.2 0.069 0.069 4964.22 4964.22 4964.22 4964.22 1 1 1 381542 381542 222 0 
1979 1 2 5 0.025 0.0535734 0.0838 0.0186157 0.0971891 1.75978e+06 1.67697e+06 31217.9 22009.9 0.076 0.076 1672.75 1672.75 1672.75 1672.75 1 1 1 133743 133743 229 0 
1979 1 2 6 0.025 0.0535734 0.0813 0.0186157 0.0971891 1.42192e+06 1.355e+06 25224.3 16837.3 0.076 0.076 1279.63 1279.63 1279.63 1279.63 1 1 1 108066 108066 229 0 
1979 1 2 7 0.025 0.039474 0.0727 0.0186157 0.0830897 1.32732e+06 1.27368e+06 23710.4 25020 0.1 0.1 2502 2502 2502 2502 1 1 1 132732 132732 250 0 
1979 1 2 8 0.025 0.0233401 0.061 0.0186157 0.0669558 2.54396e+06 2.46067e+06 45807 41704.8 0.1398 0.1398 5830.33 5830.33 5830.33 5830.33 1 1 1 355646 355646 278 0 
1979 2 2 1 0.025 0.104327 0.212 0.00429232 0.133619 1.30303e+07 1.21973e+07 52354.6 14763 0.02 0.007 103.341 103.341 103.341 103.341 1 1 0 260606 0 150 0 
1979 2 2 2 0.025 0.0406348 0.105 0.0388425 0.104477 9.0054e+06 8.55094e+06 332140 318779 0.052 0.052 16576.5 16576.5 16576.5 16576.5 1 1 0.7 468281 327797 203 0 
1979 2 2 3 0.025 0.0328104 0.0895 0.061327 0.119137 5.49577e+06 5.18102e+06 317736 359663 0.064 0.064 23018.5 23018.5 23018.5 23018.5 1 1 0.9 351730 316557 217 0 
1979 2 2 4 0.025 0.0376966 0.0875 0.0678477 0.130544 5.00531e+06 4.69237e+06 318367 334077 0.056 0.056 18708.3 18708.3 18708.3 18708.3 1 1 1 280298 280298 208 0 
1979 2 2 5 0.025 0.0363623 0.0838 0.0828029 0.144165 1.5968e+06 1.48703e+06 123131 118783 0.058 0.058 6889.42 6889.42 6889.42 6889.42 1 1 1 92614.1 92614.1 210 0 
1979 2 2 6 0.025 0.0322761 0.0813 0.0828029 0.140079 1.29022e+06 1.20393e+06 99689.2 67261.3 0.065 0.065 4371.99 4371.99 4371.99 4371.99 1 1 1 83864.6 83864.6 218 0 
1979 2 2 7 0.025 0.0267964 0.0727 0.0828029 0.134599 1.2215e+06 1.14286e+06 94631.9 101173 0.072 0.072 7284.46 7284.46 7284.46 7284.46 1 1 1 87947.7 87947.7 225 0 
1979 2 2 8 0.025 0.023199 0.061 0.0828029 0.131002 2.37921e+06 2.22996e+06 184647 180193 0.0825 0.0825 14865.9 14865.9 14865.9 14865.9 1 1 1 196285 196285 235 0 
1979 3 2 0 0.025 0.366505 0.05 0 0.391505 5.63607e+07 4.66372e+07 0 400 0.008635 0.006 2.4 2.4 2.4 2.4 1 1 0 486675 0 115 0 
1979 3 2 1 0.025 0.134218 0.212 0.0069312 0.166149 1.14005e+07 1.05038e+07 72803.7 66754.7 0.033995 0.035 2336.41 2336.41 2336.41 2336.41 1 1 0 387561 0 177 0 
1979 3 2 2 0.025 0.0675585 0.105 0.0168532 0.109412 8.11202e+06 7.684e+06 129500 146643 0.067 0.067 9825.06 9825.06 9825.06 9825.06 1 1 0.7 543506 380454 220 0 
1979 3 2 3 0.025 0.0621308 0.0895 0.0306319 0.117763 4.87852e+06 4.60222e+06 140975 129166 0.07 0.07 9041.61 9041.61 9041.61 9041.61 1 1 0.9 341496 307347 223 0 
1979 3 2 4 0.025 0.0675585 0.0875 0.0338889 0.126447 4.39275e+06 4.12637e+06 139838 151750 0.067 0.067 10167.2 10167.2 10167.2 10167.2 1 1 1 294314 294314 220 0 
1979 3 2 5 0.025 0.0612274 0.0838 0.0413588 0.127586 1.38242e+06 1.29786e+06 53678 50980.4 0.071 0.071 3619.61 3619.61 3619.61 3619.61 1 1 1 98151.6 98151.6 224 0 
1979 3 2 6 0.025 0.0554811 0.0813 0.0413588 0.12184 1.12158e+06 1.05594e+06 43672.6 54558.3 0.078 0.078 4255.55 4255.55 4255.55 4255.55 1 1 1 87483.1 87483.1 231 0 
1979 3 2 7 0.025 0.0525941 0.0727 0.0413588 0.118953 1.06767e+06 1.00661e+06 41632.2 62790.3 0.082 0.082 5148.8 5148.8 5148.8 5148.8 1 1 1 87548.7 87548.7 235 0 
1979 3 2 8 0.025 0.038568 0.061 0.0413588 0.104927 2.08708e+06 1.98132e+06 81944.8 156116 0.1083 0.1083 16907.4 16907.4 16907.4 16907.4 1 1 1 226031 226031 257 0 
1979 4 2 0 0.025 0.395958 0.05 0 0.420958 3.8102e+07 3.10986e+07 0 27400 0.009978 0.007 191.8 191.8 191.8 191.8 1 1 0 380182 0 120 0 
1979 4 2 1 0.025 0.196767 0.212 0.0151131 0.23688 9.65533e+06 8.59695e+06 129926 76582.1 0.027563 0.028 2144.3 2144.3 2144.3 2144.3 1 1 0 266130 0 166 0 
1979 4 2 2 0.025 0.101516 0.105 0.0239196 0.150436 7.2713e+06 6.7508e+06 161476 128321 0.056 0.056 7185.98 7185.98 7185.98 7185.98 1 1 0.7 407193 285035 208 0 
1979 4 2 3 0.025 0.080824 0.0895 0.0250109 0.130835 4.33655e+06 4.06484e+06 101665 90480.7 0.068 0.068 6152.69 6152.69 6152.69 6152.69 1 1 0.9 294885 265397 221 0 
1979 4 2 4 0.025 0.0751831 0.0875 0.0276703 0.127853 3.87098e+06 3.63374e+06 100547 95039.6 0.073 0.073 6937.89 6937.89 6937.89 6937.89 1 1 1 282582 282582 226 0 
1979 4 2 5 0.025 0.0751831 0.0838 0.0337694 0.133953 1.21683e+06 1.13885e+06 38458.3 27194.5 0.073 0.073 1985.2 1985.2 1985.2 1985.2 1 1 1 88828.4 88828.4 226 0 
1979 4 2 6 0.025 0.0762567 0.0813 0.0337694 0.135026 992923 928805 31365.2 34229.8 0.072 0.072 2464.54 2464.54 2464.54 2464.54 1 1 1 71490.4 71490.4 225 0 
1979 4 2 7 0.025 0.0640622 0.0727 0.0337694 0.122832 947928 892023 30123.1 38905.8 0.085 0.085 3307 3307 3307 3307 1 1 1 80573.9 80573.9 238 0 
1979 4 2 8 0.025 0.0485656 0.061 0.0337694 0.107335 1.87919e+06 1.78185e+06 60172 102983 0.1091 0.1091 11235.5 11235.5 11235.5 11235.5 1 1 1 205019 205019 257 0 
1980 1 2 1 0.025 0.359664 0.2172 0.00330675 0.387971 2.50108e+07 2.07301e+07 68549.3 207066 0.012908 0.016 3313.06 3313.06 3313.06 3313.06 1 1 0 322840 0 130 0 
1980 1 2 2 0.025 0.132859 0.1335 0.0175322 0.175391 7.61889e+06 6.98815e+06 122518 151567 0.041 0.041 6214.27 6214.27 6214.27 6214.27 1 1 0.7 312374 218662 188 0 
1980 1 2 3 0.025 0.106348 0.108 0.0226039 0.153952 6.25574e+06 5.79799e+06 131057 168745 0.052 0.052 8774.73 8774.73 8774.73 8774.73 1 1 0.9 325299 292769 203 0 
1980 1 2 4 0.025 0.0907863 0.0965 0.0250073 0.140794 3.80473e+06 3.54903e+06 88751.6 96277.6 0.061 0.061 5872.93 5872.93 5872.93 5872.93 1 1 1 232088 232088 214 0 
1980 1 2 5 0.025 0.0907863 0.0985 0.0305195 0.146306 3.4064e+06 3.16893e+06 96714 90316.9 0.061 0.061 5509.33 5509.33 5509.33 5509.33 1 1 1 207790 207790 214 0 
1980 1 2 6 0.025 0.0696613 0.086 0.0305195 0.125181 1.06428e+06 1.00036e+06 30530.4 22805.7 0.075 0.075 1710.43 1710.43 1710.43 1710.43 1 1 1 79820.7 79820.7 228 0 
1980 1 2 7 0.025 0.0595284 0.0792 0.0305195 0.115048 867510 819467 25009.7 23446.4 0.087 0.087 2039.83 2039.83 2039.83 2039.83 1 1 1 75473.3 75473.3 239 0 
1980 1 2 8 0.025 0.0504335 0.0707 0.0305195 0.105953 2.52629e+06 2.39706e+06 73157.1 82184.8 0.10112 0.10112 8310.53 8310.53 8310.53 8310.53 1 1 1 255459 255459 251 0 
1980 2 2 1 0.025 0.121169 0.2172 0.00703704 0.153206 1.69682e+07 1.57323e+07 110709 292032 0.02 0.01 2920.32 2920.32 2920.32 2920.32 1 1 0 339363 0 150 0 
1980 2 2 2 0.025 0.0810474 0.1335 0.0636804 0.169728 6.39323e+06 5.88011e+06 374448 557902 0.033 0.033 18410.8 18410.8 18410.8 18410.8 1 1 0.7 210977 147684 176 0 
1980 2 2 3 0.025 0.0562131 0.108 0.100543 0.181756 5.36313e+06 4.90398e+06 493058 522678 0.047 0.047 24565.9 24565.9 24565.9 24565.9 1 1 0.9 252067 226860 197 0 
1980 2 2 4 0.025 0.0469072 0.0965 0.111233 0.18314 3.30505e+06 3.02006e+06 335931 266465 0.057 0.057 15188.5 15188.5 15188.5 15188.5 1 1 1 188388 188388 209 0 
1980 2 2 5 0.025 0.0541045 0.0985 0.135751 0.214856 2.94276e+06 2.6481e+06 359484 413790 0.049 0.049 20275.7 20275.7 20275.7 20275.7 1 1 1 144195 144195 199 0 
1980 2 2 6 0.025 0.0418709 0.086 0.135751 0.202622 939050 850027 115392 88486.8 0.064 0.064 5663.15 5663.15 5663.15 5663.15 1 1 1 60099.2 60099.2 217 0 
1980 2 2 7 0.025 0.0345362 0.0792 0.135751 0.195287 773232 702414 95353.6 100964 0.074 0.074 7471.37 7471.37 7471.37 7471.37 1 1 1 57219.1 57219.1 227 0 
1980 2 2 8 0.025 0.0291258 0.0707 0.135751 0.189877 2.27232e+06 2.06962e+06 280953 272734 0.08731 0.08731 23812.4 23812.4 23812.4 23812.4 1 1 1 198396 198396 240 0 
1980 3 2 0 0.025 0.317156 0.05 0 0.342156 7.06096e+07 5.97974e+07 0 23875.9 0.008372 0.007 167.131 167.131 167.131 167.131 1 1 0 591144 0 113 0 
1980 3 2 1 0.025 0.127862 0.2172 0.0113633 0.164225 1.45579e+07 1.34253e+07 152557 185781 0.032362 0.027 5016.08 5016.08 5016.08 5016.08 1 1 0 471122 0 175 0 
1980 3 2 2 0.025 0.082202 0.1335 0.02763 0.134832 5.39521e+06 5.0473e+06 139457 153986 0.052 0.052 8007.25 8007.25 8007.25 8007.25 1 1 0.7 280551 196386 203 0 
1980 3 2 3 0.025 0.0622962 0.108 0.0502194 0.137516 4.47181e+06 4.17796e+06 209815 151491 0.068 0.068 10301.4 10301.4 10301.4 10301.4 1 1 0.9 304083 273675 221 0 
1980 3 2 4 0.025 0.0614291 0.0965 0.0555591 0.141988 2.75195e+06 2.56551e+06 142537 110178 0.069 0.069 7602.31 7602.31 7602.31 7602.31 1 1 1 189885 189885 222 0 
1980 3 2 5 0.025 0.0566344 0.0985 0.0678056 0.14944 2.3738e+06 2.20495e+06 149508 119288 0.075 0.075 8946.63 8946.63 8946.63 8946.63 1 1 1 178035 178035 228 0 
1980 3 2 6 0.025 0.0511664 0.086 0.0678056 0.143972 766816 714172 48424.9 48717.7 0.083 0.083 4043.57 4043.57 4043.57 4043.57 1 1 1 63645.7 63645.7 236 0 
1980 3 2 7 0.025 0.0493432 0.0792 0.0678056 0.142149 636059 592920 40203.3 37819.8 0.086 0.086 3252.5 3252.5 3252.5 3252.5 1 1 1 54701.1 54701.1 238 0 
1980 3 2 8 0.025 0.039237 0.0707 0.0678056 0.132043 1.87934e+06 1.76055e+06 119375 120500 0.10678 0.10678 12867 12867 12867 12867 1 1 1 200676 200676 255 0 
1980 4 2 0 0.025 0.339007 0.05 0 0.364007 5.01496e+07 4.20358e+07 0 140891 0.00987 0.009 1268.02 1268.02 1268.02 1268.02 1 1 0 494977 0 120 0 
1980 4 2 1 0.025 0.177197 0.2172 0.0247771 0.226974 1.23531e+07 1.10515e+07 273824 415807 0.026664 0.021 8731.94 8731.94 8731.94 8731.94 1 1 0 329383 0 164 0 
1980 4 2 2 0.025 0.125827 0.1335 0.039215 0.190041 4.71467e+06 4.29376e+06 168380 168136 0.039 0.039 6557.28 6557.28 6557.28 6557.28 1 1 0.7 183872 128711 185 0 
1980 4 2 3 0.025 0.0920885 0.108 0.0410042 0.158093 3.89727e+06 3.60482e+06 147813 147254 0.056 0.056 8246.25 8246.25 8246.25 8246.25 1 1 0.9 218247 196423 208 0 
1980 4 2 4 0.025 0.0714134 0.0965 0.045364 0.141777 2.38768e+06 2.22614e+06 100987 75915.1 0.071 0.071 5389.97 5389.97 5389.97 5389.97 1 1 1 169525 169525 224 0 
1980 4 2 5 0.025 0.0733882 0.0985 0.0553633 0.153751 2.0443e+06 1.89489e+06 104908 98111.6 0.069 0.069 6769.7 6769.7 6769.7 6769.7 1 1 1 141056 141056 222 0 
1980 4 2 6 0.025 0.0635585 0.086 0.0553633 0.143922 663995 618426 34238.1 30813.7 0.08 0.08 2465.1 2465.1 2465.1 2465.1 1 1 1 53119.6 53119.6 233 0 
1980 4 2 7 0.025 0.0584142 0.0792 0.0553633 0.138777 551776 515200 28523.2 30044.6 0.087 0.087 2613.88 2613.88 2613.88 2613.88 1 1 1 48004.5 48004.5 239 0 
1980 4 2 8 0.025 0.0478446 0.0707 0.0553633 0.128208 1.64688e+06 1.54568e+06 85573.7 66883.7 0.10528 0.10528 7041.52 7041.52 7041.52 7041.52 1 1 1 173383 173383 254 0 
1981 1 2 1 0.025 0.304008 0.1983 0.00369473 0.332703 3.48483e+07 2.9644e+07 109527 48966.3 0.012713 0.014 685.528 685.528 685.528 685.528 1 1 0 443026 0 130 0 
1981 1 2 2 0.025 0.150041 0.1302 0.0195892 0.19463 9.8447e+06 8.94591e+06 175244 232765 0.031 0.031 7215.73 7215.73 7215.73 7215.73 1 1 0.7 305186 213630 172 0 
1981 1 2 3 0.025 0.100454 0.1022 0.025256 0.15071 3.89868e+06 3.61912e+06 91404.4 125920 0.046 0.046 5792.33 5792.33 5792.33 5792.33 1 1 0.9 179339 161405 195 0 
1981 1 2 4 0.025 0.0798215 0.089 0.0279414 0.132763 3.32738e+06 3.11596e+06 87064.3 108918 0.059 0.059 6426.16 6426.16 6426.16 6426.16 1 1 1 196315 196315 211 0 
1981 1 2 5 0.025 0.0611278 0.0813 0.0341003 0.120228 2.07206e+06 1.95235e+06 66575.8 57263.7 0.073 0.073 4180.25 4180.25 4180.25 4180.25 1 1 1 151261 151261 226 0 
1981 1 2 6 0.025 0.0654514 0.0818 0.0341003 0.124552 1.75295e+06 1.64818e+06 56203.5 70808.5 0.068 0.068 4814.98 4814.98 4814.98 4814.98 1 1 1 119201 119201 221 0 
1981 1 2 7 0.025 0.0489781 0.0725 0.0341003 0.108078 574990 545008 18585 31859.4 0.091 0.091 2899.2 2899.2 2899.2 2899.2 1 1 1 52324.1 52324.1 243 0 
1981 1 2 8 0.025 0.0417951 0.063 0.0341003 0.100895 1.92899e+06 1.83486e+06 62569.5 98792.6 0.1057 0.1057 10442.4 10442.4 10442.4 10442.4 1 1 1 203894 203894 255 0 
1981 2 2 1 0.025 0.0947776 0.1983 0.0078627 0.12764 2.49856e+07 2.34568e+07 184434 161685 0.02 0.019 3072.02 3072.02 3072.02 3072.02 1 1 0 499712 0 150 0 
1981 2 2 2 0.025 0.0707831 0.1302 0.071152 0.166935 8.10356e+06 7.46329e+06 531029 730386 0.029 0.029 21181.2 21181.2 21181.2 21181.2 1 1 0.7 235003 164502 169 0 
1981 2 2 3 0.025 0.0464812 0.1022 0.112339 0.18382 3.35325e+06 3.0631e+06 344106 412876 0.044 0.044 18166.5 18166.5 18166.5 18166.5 1 1 0.9 147543 132789 193 0 
1981 2 2 4 0.025 0.0380456 0.089 0.124284 0.18733 2.91369e+06 2.65705e+06 330229 307929 0.055 0.055 16936.1 16936.1 16936.1 16936.1 1 1 1 160253 160253 207 0 
1981 2 2 5 0.025 0.0350646 0.0813 0.151679 0.211744 1.83734e+06 1.65585e+06 251157 183718 0.06 0.06 11023.1 11023.1 11023.1 11023.1 1 1 1 110240 110240 213 0 
1981 2 2 6 0.025 0.0362057 0.0818 0.151679 0.212885 1.54767e+06 1.39403e+06 211444 258030 0.058 0.058 14965.7 14965.7 14965.7 14965.7 1 1 1 89764.8 89764.8 210 0 
1981 2 2 7 0.025 0.0270179 0.0725 0.151679 0.203697 516087 466918 70821.7 50996.5 0.074 0.074 3773.74 3773.74 3773.74 3773.74 1 1 1 38190.4 38190.4 227 0 
1981 2 2 8 0.025 0.0217535 0.063 0.151679 0.198433 1.74386e+06 1.58174e+06 239916 206759 0.092 0.092 19021.9 19021.9 19021.9 19021.9 1 1 1 160435 160435 244 0 
1981 3 2 0 0.025 0.318794 0.05 0 0.343794 7.35264e+07 6.22195e+07 0 2725.73 0.008128 0.007 19.0801 19.0801 19.0801 19.0801 1 1 0 597623 0 112 0 
1981 3 2 1 0.025 0.124643 0.1983 0.0126966 0.16234 2.19916e+07 2.02993e+07 257733 381380 0.030792 0.045 17162.1 17162.1 17162.1 17162.1 1 1 0 677165 0 172 0 
1981 3 2 2 0.025 0.0651829 0.1302 0.0308718 0.121055 6.85767e+06 6.45885e+06 199396 247539 0.061 0.061 15099.9 15099.9 15099.9 15099.9 1 1 0.7 418318 292823 214 0 
1981 3 2 3 0.025 0.0550415 0.1022 0.0561117 0.136153 2.79019e+06 2.60857e+06 146372 112261 0.07 0.07 7858.26 7858.26 7858.26 7858.26 1 1 0.9 195313 175782 223 0 
1981 3 2 4 0.025 0.0508066 0.089 0.0620779 0.137885 2.41595e+06 2.25679e+06 140097 120966 0.076 0.076 9193.4 9193.4 9193.4 9193.4 1 1 1 183612 183612 229 0 
1981 3 2 5 0.025 0.0476879 0.0813 0.0757613 0.148449 1.48672e+06 1.38163e+06 104674 79374.2 0.081 0.081 6429.31 6429.31 6429.31 6429.31 1 1 1 120424 120424 234 0 
1981 3 2 6 0.025 0.0454215 0.0818 0.0757613 0.146183 1.2509e+06 1.16377e+06 88168.7 87792.2 0.085 0.085 7462.34 7462.34 7462.34 7462.34 1 1 1 106327 106327 238 0 
1981 3 2 7 0.025 0.0428366 0.0725 0.0757613 0.143598 420977 392147 29709.6 35964.7 0.09 0.09 3236.83 3236.83 3236.83 3236.83 1 1 1 37887.9 37887.9 242 0 
1981 3 2 8 0.025 0.034377 0.063 0.0757613 0.135138 1.42999e+06 1.33757e+06 101336 149525 0.1107 0.1107 16552.4 16552.4 16552.4 16552.4 1 1 1 158300 158300 258 0 
1981 4 2 0 0.025 0.347182 0.05 0 0.372182 5.21358e+07 4.35333e+07 0 145521 0.00975 0.007 1018.65 1018.65 1018.65 1018.65 1 1 0 508324 0 119 0 
1981 4 2 1 0.025 0.178807 0.1983 0.0276842 0.231491 1.86962e+07 1.66899e+07 462048 437872 0.025784 0.029 12698.3 12698.3 12698.3 12698.3 1 1 0 482063 0 162 0 
1981 4 2 2 0.025 0.116866 0.1302 0.0438161 0.185682 6.0758e+06 5.54507e+06 242963 256137 0.041 0.041 10501.6 10501.6 10501.6 10501.6 1 1 0.7 249108 174375 188 0 
1981 4 2 3 0.025 0.0917476 0.1022 0.0458152 0.162563 2.43502e+06 2.2474e+06 102965 80178.8 0.054 0.054 4329.65 4329.65 4329.65 4329.65 1 1 0.9 131491 118342 206 0 
1981 4 2 4 0.025 0.0710159 0.089 0.0506866 0.146703 2.10477e+06 1.95767e+06 99227.4 81837.7 0.068 0.068 5564.97 5564.97 5564.97 5564.97 1 1 1 143125 143125 221 0 
1981 4 2 5 0.025 0.0646181 0.0813 0.0618591 0.151477 1.28162e+06 1.18927e+06 73567.3 45691.7 0.075 0.075 3426.88 3426.88 3426.88 3426.88 1 1 1 96121.4 96121.4 228 0 
1981 4 2 6 0.025 0.061395 0.0818 0.0618591 0.148254 1.08078e+06 1.00448e+06 62136.3 42979.1 0.079 0.079 3395.35 3395.35 3395.35 3395.35 1 1 1 85381.6 85381.6 232 0 
